row,col,offset_row,offset_col,distance_bins,window_overlap_to_peak,amplitude_correlation_to_peak,residual_correlation_to_peak,peak_relative_phase_resultant,signed_slope_rad_s,slope_difference_to_peak,endpoint_msc,min_adjacent_msc
138,64,5,-1,5.0990195135927845,0.004179574253973705,0.6404502728605238,0.5379908762344466,0.637711104571768,0.33762014085055636,-0.07444550835256264,0.2520644636359443,0.11974285188674777
138,65,5,0,5.0,0.05631533147438922,0.8577024876039658,-0.3956714155011573,0.5010351836642286,0.1802297523566514,-0.2318358968464676,0.16892890036132127,0.3268994648114194
138,66,5,1,5.0990195135927845,0.004179574253973709,0.468752939475823,0.1825536523272716,0.35798720401685646,0.21507732095915896,-0.19698832824396004,0.27279971571469364,0.4759103675997546
138,67,5,2,5.385164807134504,0.004061340717067173,-0.013903189347123058,0.13797746651393328,0.6572371305461301,0.38224721425604835,-0.02981843494707065,0.3523127201410124,0.2532522922644567
138,68,5,3,5.830951894845301,0.0038694824237439428,0.40313334696736375,0.3348140153189778,0.43270470060533484,0.6456428456277741,0.23357719642465508,0.34850450282347906,0.05007348973528232
138,69,5,4,6.4031242374328485,0.003611511312705547,0.0874696835420711,0.6444380565677547,0.3027153393045965,-0.19041736144976718,-0.6024830106528862,0.0305655627099416,0.016613475783662176
138,70,5,5,7.0710678118654755,0.0032973930283607534,0.5597847264907267,0.36983946248058197,0.28953518777620224,0.10756505396910893,-0.3045005952340101,0.038216598247012436,0.01361126354762827
138,71,5,6,7.810249675906654,0.002939036283821575,0.02032533816963531,-0.06686212080761492,0.12791963401665754,0.551446722393335,0.13938107319021603,0.08470663257470362,0.01709899096772203
139,59,6,-6,8.48528137423857,0.0026507485593162557,0.3762753712674223,0.42032225564754344,0.3980017853443745,-0.42788928302399254,-0.8399549322271116,0.021156260406461444,0.0303142642313546
139,60,6,-5,7.810249675906654,0.0029739543766576127,0.712516312764902,-0.2323516859837171,0.6309679509038084,-0.15471666155772074,-0.5667823107608397,0.2538340954492612,0.1025416012050512
139,61,6,-4,7.211102550927978,0.0032572610490744554,0.295124833178305,-0.4395974273184332,0.36245176749457964,0.2880395105697732,-0.12402613863334577,0.12328929212243123,0.01352214595975139
139,62,6,-3,6.708203932499369,0.0034899279796239044,0.5151865010867623,-0.19972162107741545,0.29621614867593765,-0.04435505643234185,-0.45642070563546083,0.07046960126172958,0.09609863835137811
139,63,6,-2,6.324555320336759,0.0036629670460073074,0.4060862558649935,0.1790919012420467,0.2691453006529765,0.045381153660546715,-0.36668449554257226,0.09897753631744827,0.1397060432025658
139,64,6,-1,6.082762530298219,0.003769603149597811,0.6263109307621104,-0.14438127772004783,0.4634605810582164,0.22613549394227767,-0.18593015526084133,0.03478208761549998,0.1219543169262522
139,65,6,0,6.0,0.05079140553482756,0.2019140830137066,-0.572377259822871,0.3785497251379961,0.27001497293471194,-0.14205067626840706,0.22995476302791462,0.17448595886253032
139,66,6,1,6.082762530298219,0.0037696031495978144,0.3264282979643758,0.4186814414538598,0.31819569681499554,0.08510803389568891,-0.32695761530743006,0.3734229252411876,0.30954497282932547
139,67,6,2,6.324555320336759,0.0036629670460073074,0.4445708407155027,0.22588493769136805,0.38030044415243514,-0.4081738896024531,-0.8202395388055721,0.15895565751974755,0.15842182481412626
139,68,6,3,6.708203932499369,0.003489927979623903,0.3364957750663039,0.19545704343373915,0.24123699254262687,-0.21516346073455825,-0.6272291099376772,0.17126637441499173,0.02547701351735389
139,69,6,4,7.211102550927978,0.0032572610490744468,0.4951317001102445,-0.23524055786076026,0.22665249055545558,0.047355722144352526,-0.3647099270587665,0.1321281549305456,0.0004960966308150659
139,70,6,5,7.810249675906654,0.002973954376657605,0.3615689565704138,0.2935684714434959,0.09842467666155712,-0.24681440960848522,-0.6588800588116042,0.14708410246551643,0.017270493229162333
139,71,6,6,8.48528137423857,0.0026507485593162527,-0.05938071290306891,0.4568879395218246,0.13315327920972891,-0.5305117468968631,-0.9425773960999821,0.10481614940272582,0.007664738705789831
