time_start_s,time_stop_s,centre_uniform_output_k_s,centre_uniform_time_s,support_duration_s,point,plan,look_index,k_row_cycles_per_m,k_col_low_cycles_per_m,k_col_high_cycles_per_m,frequency_supported,declared_processed_frequency_supported,required_frequency_min_hz,required_frequency_max_hz,within_processing_time_guard,kernel_status,error,requested_angle_low_rad,requested_angle_high_rad,available_angle_low_rad,available_angle_high_rad
0.9990532728462977,2.341167166965086,1.6709208996921812,1.670110219905692,1.3421138941187885,ROI_corner_1,two_nonoverlap,1,64.73675320801252,0.0,1.091677404463252,True,True,9749613878.480162,9750563877.50123,True,geometry_identified_not_vendor_exact,,,,,
1.0504133668124347,2.341167166965086,1.6965401309452837,1.6957902668887606,1.2907538001526515,ROI_corner_1,two_nonoverlap,1,67.30335913233846,0.0,1.091677404463252,True,False,10136154992.297255,10137058001.096361,True,geometry_identified_not_vendor_exact,,,,,
,,,,,ROI_corner_1,three_nonoverlap,0,62.17014728368656,-1.1111673204222876,-0.3704294586003051,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.017871101693554572,-0.005958246703156359,-0.01718132871329556,0.02924135745414909
2.794371611304784,3.6973094755913327,3.2462087811336997,3.2458405434480584,0.9029378642865487,ROI_corner_1,three_nonoverlap,0,64.73675320801252,-1.1111673204222876,-0.3704294586003051,True,True,9749889749.315912,9751265225.243973,True,geometry_identified_not_vendor_exact,,,,,
2.77710908507824,3.645775538399811,3.2117831002269406,3.2114423117390256,0.8686664533215711,ROI_corner_1,three_nonoverlap,0,67.30335913233846,-1.1111673204222876,-0.3704294586003051,True,False,10136426193.757092,10137757643.568748,True,geometry_identified_not_vendor_exact,,,,,
1.8682239604677617,2.81305763650295,2.341043179279071,2.3406407984853557,0.9448336760351883,ROI_corner_1,three_nonoverlap,1,62.17014728368656,-0.3704294586003051,0.3703084032216775,True,True,9363072763.157143,9363353759.493553,True,geometry_identified_not_vendor_exact,,,,,
1.88699768550257,2.794371611304784,2.3410557553994833,2.340684648403677,0.907373925802214,ROI_corner_1,three_nonoverlap,1,64.73675320801252,-0.3704294586003051,0.3703084032216775,True,True,9749613877.747784,9749889749.315912,True,geometry_identified_not_vendor_exact,,,,,
1.9043378508635564,2.77710908507824,2.3410668103640773,2.340723467970898,0.8727712342146834,ROI_corner_1,three_nonoverlap,1,67.30335913233846,-0.3704294586003051,0.3703084032216775,True,False,10136154992.398329,10136426193.757092,True,geometry_identified_not_vendor_exact,,,,,
0.9185420824857918,1.8682239604677617,1.3937886759314015,1.3933830214767768,0.9496818779819699,ROI_corner_1,three_nonoverlap,2,62.17014728368656,0.3703084032216775,1.11104626504366,True,True,9363132946.71441,9364114683.055746,True,geometry_identified_not_vendor_exact,,,,,
0.975153089021687,1.88699768550257,1.4314493931626613,1.4310753872621285,0.9118445964808831,ROI_corner_1,three_nonoverlap,2,64.73675320801252,0.3703084032216775,1.11104626504366,True,True,9749668939.695816,9750603004.779646,True,geometry_identified_not_vendor_exact,,,,,
1.0274310370250919,1.9043378508635564,1.4662303655777327,1.4658844439443242,0.8769068138384646,ROI_corner_1,three_nonoverlap,2,67.30335913233846,0.3703084032216775,1.11104626504366,True,False,10136205387.08807,10137095416.360832,True,geometry_identified_not_vendor_exact,,,,,
2.211013616705301,3.6115653199155258,2.9121666700195954,2.9112894683104136,1.4005517032102248,ROI_corner_2,two_nonoverlap,0,62.17014728368656,-1.091677404463252,0.0,False,False,9284357658.915731,9285413591.648504,True,geometry_identified_not_vendor_exact,,,,,
2.211013616705301,3.5562379403431184,2.8844349933611295,2.88362577852421,1.3452243236378174,ROI_corner_2,two_nonoverlap,0,64.73675320801252,-1.091677404463252,0.0,True,True,9667649133.059328,9668653495.695097,True,geometry_identified_not_vendor_exact,,,,,
2.211013616705301,3.5051157465792913,2.8588135177717025,2.858064681642296,1.2941021298739903,ROI_corner_2,two_nonoverlap,0,67.30335913233846,-1.091677404463252,0.0,True,True,10050940605.98674,10051897377.054438,True,geometry_identified_not_vendor_exact,,,,,
0.7998723908970664,2.211013616705301,1.5063307379015096,1.5054430038011837,1.4111412258082345,ROI_corner_2,two_nonoverlap,1,62.17014728368656,0.0,1.091677404463252,False,False,9284371936.669703,9285961962.174736,True,geometry_identified_not_vendor_exact,,,,,
0.8560228186425763,2.211013616705301,1.5343367611704624,1.5335182176739386,1.3549907980627247,ROI_corner_2,two_nonoverlap,1,64.73675320801252,0.0,1.091677404463252,True,True,9667663999.781076,9669201860.357758,True,geometry_identified_not_vendor_exact,,,,,
0.9078757058673577,2.211013616705301,1.5602017989996169,1.5594446612863293,1.3031379108379433,ROI_corner_2,two_nonoverlap,1,67.30335913233846,0.0,1.091677404463252,True,True,10050956062.892447,10052445736.509712,True,geometry_identified_not_vendor_exact,,,,,
2.68743139743464,3.636474178464733,3.1623557973726752,3.1619527879496863,0.949042781030093,ROI_corner_2,three_nonoverlap,0,62.17014728368656,-1.1111673204222876,-0.3704294586003051,False,False,9284430424.972574,9285456095.024832,True,geometry_identified_not_vendor_exact,,,,,
2.668566101051977,3.5801664194618446,3.1247380660740727,3.1243662602569104,0.9116003184098678,ROI_corner_2,three_nonoverlap,0,64.73675320801252,-1.1111673204222876,-0.3704294586003051,True,True,9667716481.243427,9668694120.479984,True,geometry_identified_not_vendor_exact,,,,,
2.6511379602922123,3.528138095934396,3.089982118851814,3.0896380281133045,0.8770001356421839,ROI_corner_2,three_nonoverlap,0,67.30335913233846,-1.1111673204222876,-0.3704294586003051,True,True,10051002995.647375,10051936266.474184,True,geometry_identified_not_vendor_exact,,,,,
1.7335328762197755,2.68743139743464,2.2108884190100517,2.2104821368272076,0.9538985212148645,ROI_corner_2,three_nonoverlap,1,62.17014728368656,-0.3704294586003051,0.3703084032216775,False,False,9284357658.810207,9284616346.743122,True,geometry_identified_not_vendor_exact,,,,,
1.7524867233940435,2.668566101051977,2.210901117376432,2.21052641222301,0.9160793776579332,ROI_corner_2,three_nonoverlap,1,64.73675320801252,-0.3704294586003051,0.3703084032216775,True,True,9667649132.099726,9667902406.7109,True,geometry_identified_not_vendor_exact,,,,,
1.7699932566104497,2.6511379602922123,2.21091227981461,2.210565608451331,0.8811447036817626,ROI_corner_2,three_nonoverlap,1,67.30335913233846,-0.3704294586003051,0.3703084032216775,True,True,10050940605.669926,10051188924.534641,True,geometry_identified_not_vendor_exact,,,,,
0.7747391310393597,1.7335328762197755,1.2545455937178327,1.2541360036295677,0.9587937451804158,ROI_corner_2,three_nonoverlap,2,62.17014728368656,0.3703084032216775,1.11104626504366,False,False,9284616346.743122,9286013931.064167,True,geometry_identified_not_vendor_exact,,,,,
