transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
2,1300.0,432772.67354095244,4007642.5339548904,False,11.604182243347168,10.716343879699707,12.459440231323242,2.509999990463257,0.0,103.97144730968249,True,,,,,,,,,,,,,,
2,1350.0,432819.46643982275,4007660.1528258906,False,11.824911117553711,10.983845710754395,12.649523735046387,2.5199999809265137,0.0,118.6374546152431,True,,,,,,,,,,,,,,
2,1400.0,432866.259338693,4007677.7716968902,False,12.017008781433105,11.21204948425293,12.796876907348633,2.549999952316284,0.0,118.6374546152431,True,,,,,,,,,,,,,,
2,1450.0,432913.0522375633,4007695.3905678904,False,12.121696472167969,11.412456512451172,12.830394744873047,2.559999942779541,0.0,119.85013472883753,True,,,,,,,,,,,,,,
2,1500.0,432959.8451364336,4007713.0094388905,False,12.151305198669434,11.520345687866211,12.830331802368164,2.569999933242798,0.0,124.17824001860234,True,,,,,,,,,,,,,,
2,1550.0,433006.63803530385,4007730.6283098906,False,12.187525749206543,11.607564926147461,12.821210861206055,2.5799999237060547,0.0,142.61401971997583,True,,,,,,,,,,,,,,
2,1600.0,433053.43093417416,4007748.2471808903,False,12.231344223022461,11.681990623474121,12.815149307250977,2.5899999141693115,0.0,134.45778724835563,True,,,,,,,,,,,,,,
2,1650.0,433100.22383304447,4007765.8660518904,False,12.267072677612305,11.68771743774414,12.815093040466309,2.5999999046325684,0.0,119.85013472883753,False,,,,,,,,,,,,,,
2,1700.0,433147.0167319147,4007783.4849228906,False,12.311025619506836,11.70545768737793,12.815641403198242,2.609999895095825,0.0,119.85013472883753,False,,,,,,,,,,,,,,
2,1750.0,433193.809630785,4007801.1037938907,False,12.362584114074707,11.720978736877441,12.848726272583008,2.619999885559082,0.0,114.4866804479891,False,,,,,,,,,,,,,,
2,1800.0,433240.60252965527,4007818.722664891,False,12.415549278259277,11.743865013122559,12.93132209777832,2.630000114440918,0.0,127.12026448932349,False,,,,,,,,,,,,,,
2,1850.0,433287.3954285256,4007836.3415358905,False,12.460609436035156,11.743799209594727,13.053609848022461,2.640000104904175,0.0,127.12026448932349,False,,,,,,,,,,,,,,
