transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,z_p50,implied_eta_wr17,z_p95,survey_points,implied_eta_awac,z_p5
1,1900.0,1964.0493559028853,3721.4800399672863,127.12026448932349,121.1416039792435,65.55604521958325,False,12.223049460085697,19.967519117472143,9.740045348119637,15.426540592779403,19.967519117472143,12.223049460085697,,,,,,
1,1950.0,2014.0296270896044,3723.8174084468815,120.47058823529395,112.15694288713448,61.92751306414691,False,10.267959016367039,16.14986848583669,8.244537011589268,12.793001384605788,16.14986848583669,10.267959016367039,,,,,,
1,2000.0,2064.010005161482,3726.154480512115,118.41689771392495,100.7676799341263,62.44718842328204,False,8.107712069798456,12.313088351880479,6.562341113933247,9.972987243729568,12.313088351880479,8.107712069798456,,,,,,
1,2050.0,2113.9904901138766,3728.4912561570404,74.92682926829256,97.96000357639016,102.68038349181957,False,7.6247890646906,11.498328077074525,6.182191126533935,9.353870301519844,11.498328077074525,7.6247890646906,,,,,,
1,2100.0,2163.9710819453294,3730.8277353813064,62.90381996379652,92.3323574116642,100.61965527615493,False,6.7117318602101985,9.994061460917804,5.45949061059288,8.193535141422798,9.994061460917804,6.7117318602101985,,,,,,
1,2150.0,2213.9517806458493,3733.163918179061,113.08188270064278,83.63751064424396,96.34019174590951,False,5.437182682379649,7.964767170938623,4.442227396608145,6.59464604675475,7.964767170938623,5.437182682379649,,,,,,
1,2300.0,2363.8945179493335,3740.170687987479,200.82292238150043,nan,168.69006752597912,False,nan,nan,nan,nan,nan,nan,,,,,,
1,2350.0,2413.8756441007426,3742.505685051,194.2903394407452,169.12556276451508,161.56505117707727,False,28.338914130965485,nan,20.90786904227997,44.08296248385149,nan,28.338914130965485,,,,,,
1,2450.0,2513.8382169558777,3747.1747898459735,112.26342647129964,130.0380349571279,74.74488129694195,False,14.409000320115043,24.802073633252476,11.380087877538362,18.481792818409534,24.802073633252476,14.409000320115043,,,,,,
1,2500.0,2563.8196636501057,3749.5088975730723,109.62692660678427,108.62060012925546,74.47588900324551,False,9.561168273175273,14.856578354970518,7.697510674745417,11.860753233829042,14.856578354970518,9.561168273175273,,,,,,
1,2550.0,2613.80121718462,3751.842708847415,103.97144730968249,108.62060012925546,66.03751102542165,False,9.561168273175273,14.856578354970518,7.697510674745417,11.860753233829042,14.856578354970518,9.561168273175273,,,,,,
2,400.0,475.8313593870715,3421.9788225474663,87.48622415019622,92.5460834811657,70.01689347809987,False,6.745106720325028,10.048262322224097,5.485997321346107,8.235721722321008,10.048262322224097,6.745106720325028,,,,,,
2,450.0,525.8016403517286,3424.4433110524838,95.07601314665045,89.04386632536693,68.19859051364803,False,6.2107890543651365,9.187254731875877,5.060826936780198,7.562325442533224,9.187254731875877,6.2107890543651365,,,,,,
